title,haiku,path
EMERGENCY PREPAREDNESS SPECIAL,,"['the', 'department', 'with', 'i++', 'compliance', 'measures', '-measures', '-compliance', 'i--', '-with', 'of', 'i++', 'homeland', '-homeland', 'i--', '-of', 'with', 'i++', 'compliance', 'measures', '-measures', '-compliance', 'i--', '-with', 'of', 'i++', 'buildings', 'is', 'seeking', 'a', '-a', '-seeking', '-is', 'staff', 'to', 'develop', 'i++', 'planning', 'documents', 'i++']"
EMERGENCY PREPAREDNESS SPECIAL,"The production of
scripts models and tools in a
team environment","['the', 'production', 'of', 'i++', 'scripts', 'models', 'and', 'tools', 'in', 'a', 'i++', 'team', 'of', '-of', 'environment', 'i++']"
EMERGENCY PREPAREDNESS SPECIAL,,"['the', 'program', '-program', 'scope', 'and', 'manage', 'i++', 'deadlines', 'in', 'a', 'team', 'of', '-of', '-team', 'high', 'pressure', 'i++', 'work', 'environment', 'i++']"
EMERGENCY PREPAREDNESS SPECIAL,,"['maintain', 'records', 'of', 'i++', 'plan', 'and', 'implement', 'updates', 'i++', 'to', 'the', 'following', 'i++']"
EMERGENCY PREPAREDNESS SPECIAL,"Coordinating
with city state federal
and state agencies","['coordinating', 'i++', 'with', 'city', 'agencies', '-agencies', 'state', 'federal', 'i++', 'agencies', 'which', '-which', '-agencies', 'and', 'state', 'agencies', 'i++']"
EMERGENCY PREPAREDNESS SPECIAL,"Awareness of the
deputy director and
will work in a team","['awareness', 'of', 'the', 'i++', 'deputy', 'agency', 'chief', 'i++', 'contracting', '-contracting', 'i--', '-chief', '-agency', 'director', 'and', 'i++', 'will', 'work', 'in', 'a', 'team', 'i++']"
ACCOUNTANT,,"['the', 'mission', 'of', 'the', 'i++', 'unit', 'is', 'responsible', 'i++', 'for', 'conducting', '-conducting', 'the', 'fiscal', 'team', 'i++']"
ACCOUNTANT,"Fiscal review and
processing of payments and
other finance tasks","['fiscal', 'data', '-data', 'review', 'and', 'i++', 'processing', 'of', 'payments', 'and', 'i++', 'reporting', 'for', '-for', '-reporting', 'other', 'finance', 'tasks', 'i++']"
ACCOUNTANT,"Key fiscal review
and processing of the new
york city charter","['key', 'fiscal', 'review', 'i++', 'and', 'processing', 'of', 'payments', 'i++', 'and', 'refunds', '-refunds', 'other', 'fee', '-fee', '-other', 'refunds', '-refunds', '-and', 'i--', '-payments', '-of', '-processing', 'internal', 'compliance', 'i++', 'officer', '-officer', 'i--', '-compliance', '-internal', 'processing', 'of', 'payments', 'i++', 'and', 'other', 'fee', '-fee', '-other', '-and', 'i--', '-payments', 'the', 'new', 'i++', 'york', 'city', 'charter', 'i++']"
ACCOUNTANT,,"['the', 'analysis', 'i++', 'of', 'detailed', 'financial', 'or', 'i++', 'other', 'graphic', '-graphic', 'data', '-data', '-other', 'i--', '-or', '-financial', '-detailed', '-of', 'i--', '-analysis', 'new', 'york', 'city', 'i++', 'retirement', 'systems', 'that', 'i++', 'hold', 'the', 'investments', 'i++']"
ACCOUNTANT,,"['responsible', 'for', 'i++', 'reconciling', 'most', 'of', '-of', '-most', '-reconciling', 'the', 'fiscal', 'analyst', 'will', 'i++', 'be', 'part', 'of', 'a', 'team', 'i++']"
ACCOUNTANT,"The ability
to manipulate data
and information","['the', 'ability', 'i++', 'to', 'manipulate', 'data', 'i++', 'and', 'information', 'i++']"
ACCOUNTANT,"Performs key fiscal
review and processing of
payments and refunds","['performs', 'key', 'fiscal', 'i++', 'review', 'and', 'processing', 'of', 'i++', 'payments', 'and', 'refunds', 'i++']"
ACCOUNTANT,,"['act', 'as', 'the', 'audit', 'i++', 'bureau', 'is', 'responsible', 'i++', 'for', 'managing', '-managing', 'the', 'fiscal', 'team', 'i++']"
ACCOUNTANT,,"['it', 'is', '-is', 'also', 'has', 'a', 'i++', 'mandate', 'to', 'perform', 'audits', 'i++', 'of', 'the', 'finance', 'team', 'i++']"
ACCOUNTANT,,"['work', 'with', 'employees', 'i++', 'at', 'all', 'levels', 'of', 'staff', 'that', 'i++', 'has', 'experience', 'i++']"
ACCOUNTANT,,"['the', 'internal', '-internal', 'areas', 'of', 'i++', 'contract', 'administration', 'i++', 'i--', '-administration', '-contract', 'i--', '-of', '-areas', 'alternative', 'i++', 'asset', 'administrator', 'i++', 'to', 'the', 'audit', 'staff', 'i++']"
ACCOUNTANT,"The ability
to work with employees at
all levels of staff","['the', 'ability', 'i++', 'to', 'work', 'with', 'employees', 'at', 'i++', 'all', 'levels', 'of', 'staff', 'i++']"
ACCOUNTANT,,"['dep', 'protects', 'public', 'i++', 'health', 'and', 'the', 'ability', 'i++', 'to', 'manage', 'and', '-and', '-manage', '-to', 'i--', '-ability', '-the', 'mental', 'hygiene', 'claims', 'i++', 'are', 'efficiently', 'i++']"
ACCOUNTANT,,"['ensure', 'that', 'programs', 'i++', 'and', 'activities', 'funded', 'i++', 'by', 'the', 'city', '-city', 'agency', 'i++']"
ADMINISTRATIVE CLAIM EXAMINER,,"['effectively', 'and', 'i++', 'efficiently', 'manage', 'the', 'i++', 'i--', '-the', '-manage', '-efficiently', 'professionally', 'with', 'the', 'i++', 'terms', 'of', 'the', 'contract', 'i++']"
ASSISTANT ELECTRICAL ENGINEER,,"['through', 'the', 'design', 'of', 'i++', 'electrical', 'nature', '-nature', 'components', 'i++', 'of', 'the', 'bureau', '-bureau', '-the', 'movable', 'bridge', 'i++']"
PARALEGAL AIDE,,"['performs', 'one', 'or', 'more', 'i++', 'of', 'the', 'physical', '-physical', 'general', 'counsel', 'i++', 'and', 'other', '-other', '-and', 'i--', '-counsel', '-general', 'agency', 'first', 'to', 'i++', 'be', 'acceptable', 'i++']"
ADM MANAGER-NON-MGRL FRM M1/M2,,"['assist', 'the', 'acco', 'i++', 'and', 'reporting', 'to', 'the', 'chief', 'i++', 'of', 'uniform', '-uniform', 'contract', 'awards', 'i++']"
ADM MANAGER-NON-MGRL FRM M1/M2,,"['the', 'successful', '-successful', 'services', 'in', 'i++', 'support', 'of', 'the', 'quarterly', 'i++', 'capital', '-capital', 'i--', '-quarterly', 'bureau', 'of', 'i++', 'engineering', '-engineering', 'i--', '-of', 'and', 'i++', 'for', 'newly', '-newly', '-for', 'i--', '-and', 'of', 'i++', 'engineering', '-engineering', 'i--', '-of', '-bureau', 'contract', 'change', 'i++', 'when', 'and', 'where', 'contracts', 'i++']"
ADM MANAGER-NON-MGRL FRM M1/M2,,"['the', 'processing', 'of', 'i++', 'the', 'staff', 'when', 'needed', '-needed', '-when', '-staff', 'contract', 'change', 'when', 'and', 'where', 'i++', 'contracts', 'to', 'include', 'i++']"
ADM MANAGER-NON-MGRL FRM M1/M2,,"['reporting', 'to', 'the', 'i++', 'office', 'of', 'inspector', '-inspector', 'contract', 'awards', 'i++', 'i--', '-awards', '-contract', 'contracts', 'and', 'the', 'i++', 'environment', '-environment', 'i--', '-the', 'change', 'i++', 'orders', 'processed', '-processed', '-orders', 'i--', '-change', 'the', 'i++', 'office', 'of', 'contracts', 'i++']"
ADM MANAGER-NON-MGRL FRM M1/M2,"Advanced functions of
microsoft office programs
such as word excel","['advanced', 'project', '-project', 'functions', 'of', 'i++', 'microsoft', 'office', 'programs', 'i++', 'such', 'as', 'word', 'excel', 'i++']"
ADM MANAGER-NON-MGRL FRM M1/M2,,"['facilitating', 'i++', 'project', 'teams', 'in', 'a', 'large', 'call', 'i++', 'center', 'key', '-key', 'best', '-best', '-center', 'i--', '-call', '-large', 'timely', 'i++', 'manner', '-manner', 'i--', '-timely', '-a', 'the', 'bureau', 'i++', 'of', 'human', '-human', '-of', 'i--', '-bureau', 'country', 'i++', 'with', 'nearly', '-nearly', '-with', 'i--', '-country', '-the', 'a', 'large', 'call', 'i++', 'center', 'best', '-best', '-center', 'i--', '-call', '-large', 'timely', 'i++', 'manner', '-manner', 'i--', '-timely', '-a', '-in', 'with', 'the', 'office', 'i++', 'of', 'contract', 'awards', 'i++']"
ADM MANAGER-NON-MGRL FRM M1/M2,,"['work', 'with', 'bureau', 'staff', 'i++', 'with', 'procurement', 'legal', 'and', 'i++', 'programmatic', 'staff', 'i++']"
ADM MANAGER-NON-MGRL FRM M1/M2,,"['the', 'services', 'in', 'i++', 'support', 'of', 'the', 'agency', 'i++', 'chief', 'contracting', '-contracting', '-chief', 'i--', '-agency', 'quarterly', 'i++', 'capital', '-capital', 'i--', '-quarterly', 'comptroller', 'i++', 'for', 'registration', 'i++']"
ADM MANAGER-NON-MGRL FRM M1/M2,,"['dep', 'delivers', 'more', 'i++', 'than', '-than', 'i--', '-more', '-delivers', 'budget', 'staff', 'and', 'i++', 'operating', 'bureaus', 'staff', 'i++', 'to', 'ensure', 'the', '-the', '-ensure', 'resolve', 'problems', 'i++']"
ADM MANAGER-NON-MGRL FRM M1/M2,,"['the', 'tenure', 'desk', 'and', 'i++', 'assist', 'other', 'members', 'of', 'i++', 'the', 'agency', '-agency', 'staff', 'when', 'needed', 'i++']"
ADM MANAGER-NON-MGRL FRM M1/M2,,"['the', 'budgeting', 'and', 'i++', 'registration', 'of', 'all', 'change', 'i++', 'orders', 'in', '-in', 'to', '-to', '-orders', 'i--', '-change', '-all', 'contract', 'i++', 'support', 'division', 'i++']"
ADM MANAGER-NON-MGRL FRM M1/M2,"Prepare and submit
for review and process the
hundreds of payments","['prepare', 'and', 'submit', 'i++', 'for', 'review', 'and', 'process', 'the', 'i++', 'hundreds', 'of', 'payments', 'i++']"
ELECTRICAL ENGINEER,,"['the', 'planning', 'layout', 'i++', 'and', 'details', 'of', 'contract', '-contract', '-of', '-details', '-and', 'i--', '-layout', 'design', 'i++', 'construction', 'management', 'and', 'i++', 'construction', 'guidelines', 'i++']"
ELECTRICAL ENGINEER,,"['signing', 'and', 'sealing', 'i++', 'engineering', 'and', 'other', 'i++', 'dep', 'infrastructure', 'i++']"
ADMINISTRATIVE PUBLIC INFORMAT,"Prepare agency
officials for interviews
and public affairs","['prepare', 'agency', 'i++', 'officials', 'for', 'interviews', 'i++', 'and', 'public', 'and', '-and', 'affairs', 'i++']"
ADMINISTRATIVE PUBLIC INFORMAT,,"['candidates', 'should', 'have', 'i++', 'experience', 'working', 'with', 'i++', 'the', 'new', 'york', 'city', 'i++']"
ADMINISTRATIVE PUBLIC INFORMAT,"Working with colleagues
within all levels of the
organization","['working', 'with', 'colleagues', 'i++', 'within', 'all', 'levels', 'of', 'the', 'i++', 'organization', 'i++']"
ADMINISTRATIVE PUBLIC INFORMAT,,"['performing', 'a', 'wide', 'i++', 'variety', 'of', 'social', 'i++', 'media', 'have', '-have', 'team', '-team', '-media', 'i--', '-social', '-of', '-variety', 'i--', '-wide', '-a', 'other', 'i++', 'related', 'assignments', 'and', 'i++', 'special', 'interest', 'groups', 'i++']"
ADMINISTRATIVE PUBLIC INFORMAT,,"['edit', 'write', 'and', 'post', 'i++', 'content', 'on', 'the', 'press', 'office', 'i++', 'marketing', '-marketing', 'and', 'other', 'public', 'i++']"
ADMINISTRATIVE PUBLIC INFORMAT,"Serve as liaison
and spokesperson with the news
media daily","['serve', 'as', 'a', '-a', 'liaison', 'i++', 'and', 'spokesperson', 'with', 'the', 'press', 'i++', 'office', 'and', '-and', '-office', 'secretary', '-secretary', 'i--', '-press', 'news', 'i++', 'media', 'daily', 'i++']"
ADMINISTRATIVE PUBLIC INFORMAT,"Prepare agency
officials for interviews
and public events","['prepare', 'agency', 'i++', 'officials', 'for', 'interviews', 'i++', 'and', 'public', 'events', 'i++']"
ADMINISTRATIVE PUBLIC INFORMAT,"Candidates should have
experience working with
community boards","['candidates', 'will', 'serve', 'i++', 'as', 'liaison', 'and', '-and', '-liaison', '-as', 'i--', '-serve', '-will', 'should', 'have', 'i++', 'experience', 'working', 'with', 'i++', 'the', 'bureau', 'of', '-of', '-bureau', '-the', 'community', 'boards', 'i++']"
ADMINISTRATIVE PUBLIC INFORMAT,"Working with the first
deputy commissioner
of public affairs","['working', 'with', 'the', 'news', 'i++', 'media', 'daily', '-daily', '-media', 'i--', '-news', 'first', 'i++', 'deputy', 'commissioner', 'i++', 'of', 'public', 'affairs', 'i++']"
ADMINISTRATIVE PUBLIC INFORMAT,,"['the', 'new', 'york', 'city', 'i++', 'community', 'boards', 'and', 'the', 'i++', 'general', 'public', 'i++']"
ADMINISTRATIVE PUBLIC INFORMAT,"The bureau further
enforces living wage laws
in new york city","['the', 'bureau', 'of', '-of', 'also', 'i++', 'sets', 'and', 'enforces', '-enforces', '-and', '-sets', 'i--', '-also', 'further', 'i++', 'enforces', 'living', 'wage', 'rates', 'i++', 'for', 'building', '-building', '-for', 'i--', '-rates', 'laws', 'i++', 'in', 'new', 'york', 'city', 'i++']"
ADMINISTRATIVE PUBLIC INFORMAT,,"['the', 'web', 'producer', 'i++', 'copy', 'editor', 'will', '-will', '-editor', '-copy', 'i--', '-producer', '-web', 'deputy', 'press', 'i++', 'secretary', 'creates', 'and', 'i++', 'executes', '-executes', 'i--', '-and', '-creates', 'to', 'the', 'press', 'i++', 'office', 'to', '-to', '-office', 'i--', '-press', 'board', 'i++', 'in', 'three', 'areas', 'i++']"
ADMINISTRATIVE PUBLIC INFORMAT,,"['working', 'in', 'the', 'new', 'i++', 'york', 'city', 'department', 'of', 'i++', 'information', '-information', 'health', 'and', 'mental', '-mental', '-and', 'bulletins', '-bulletins', '-health', 'information', '-information', 'i--', '-of', '-department', 'community', 'i++', 'boards', 'and', 'the', 'public', 'i++']"
ADMINISTRATIVE PUBLIC INFORMAT,"Working with outreach
to community boards and
the public affairs","['working', 'with', 'outreach', 'i++', 'to', 'community', 'boards', 'and', 'i++', 'the', 'public', 'affairs', 'i++']"
DIRECTOR OF FIELD OPERATIONS (,"Monitor the field
activities of the child
protective units","['monitor', 'and', '-and', 'the', 'field', 'i++', 'activities', 'of', 'the', 'child', 'i++', 'protective', 'case', '-case', '-protective', 'protection', 'or', '-or', '-protection', 'protective', 'units', 'i++']"
DIRECTOR OF FIELD OPERATIONS (,,"['a', 'social', 'service', 'i++', 'operation', 'and', 'the', 'chief', 'i++', 'of', 'staff', 'of', 'the', '-the', '-of', '-staff', '-of', 'i--', '-chief', '-the', '-and', '-operation', 'setting', 'expert', 'knowledge', 'of', 'i++', 'the', 'community', 'i++']"
DIRECTOR OF FIELD OPERATIONS (,"Ensure random case
selection for review and
maintain progress log","['ensure', 'complete', 'and', 'i++', 'consistent', '-consistent', 'i--', '-and', '-complete', 'the', 'swift', '-swift', '-the', 'random', 'case', 'i++', 'selection', 'for', 'review', 'and', 'i++', 'maintain', 'progress', 'log', 'i++']"
DIRECTOR OF FIELD OPERATIONS (,"Coordinate and
manage administrative
business areas","['coordinate', 'and', 'i++', 'manage', 'administrative', 'i++', 'business', 'areas', 'i++']"
DIRECTOR OF FIELD OPERATIONS (,"Prepare initial
reports and case reviews on
critical cases","['prepare', 'initial', 'i++', 'reports', 'and', 'issue', '-issue', 'case', 'reviews', 'on', 'i++', 'critical', 'cases', 'i++']"
DIRECTOR OF FIELD OPERATIONS (,,"['the', 'child', 'protective', 'i++', 'audit', 'unit', 'will', '-will', '-unit', '-audit', 'specialist', 'staff', 'they', 'manage', 'i++', 'i--', '-manage', '-they', '-staff', '-specialist', 'i--', '-protective', 'protection', 'i++', 'manager', 'is', '-is', '-manager', 'i--', '-protection', 'protective', 'i++', 'experience', 'is', 'a', 'plus', 'i++', 'for', 'this', 'position', 'i++']"
DIRECTOR OF FIELD OPERATIONS (,,"['the', 'special', '-special', 'borough', 'to', '-to', '-borough', 'child', 'protective', 'i++', 'case', 'practice', 'and', 'knowledge', 'of', 'i++', 'the', 'community', 'i++']"
DIRECTOR OF FIELD OPERATIONS (,"The development
and implementation of
key initiatives","['the', 'special', '-special', 'development', 'i++', 'and', 'implementation', 'of', 'i++', 'key', 'initiatives', 'i++']"
DIRECTOR OF FIELD OPERATIONS (,,"['reviews', 'and', 'reports', 'i++', 'i--', '-reports', 'the', 'chief', 'i++', 'of', 'staff', 'of', 'the', 'new', 'process', 'i++', 'i--', '-process', '-new', 'incident', 'i++', 'or', 'fatality', 'i++']"
DIRECTOR OF FIELD OPERATIONS (,,"['provide', 'oversight', 'i++', 'of', 'the', 'pertinent', '-pertinent', 'division', 'of', 'child', 'i++', 'welfare', 'system', '-system', '-welfare', 'protection', 'or', '-or', '-protection', 'protective', 'units', 'i++']"
DIRECTOR OF FIELD OPERATIONS (,"Must be flexible
to support and track the work
of the division","['must', 'have', 'expertise', 'i++', 'in', 'vacancy', 'control', 'and', 'i++', 'change', 'management', '-management', '-change', 'i--', '-and', '-control', '-vacancy', '-in', 'i--', '-expertise', '-have', 'be', 'able', 'to', 'i++', 'work', 'on', 'multiple', 'projects', 'i++', 'effectively', '-effectively', 'i--', '-projects', '-multiple', '-on', '-work', 'i--', '-to', '-able', 'flexible', 'i++', 'to', 'support', 'and', 'track', 'the', 'work', 'i++', 'of', 'the', 'division', 'i++']"
DIRECTOR OF FIELD OPERATIONS (,,"['the', 'policies', 'and', 'i++', 'procedures', 'in', '-in', 'including', 'in', 'i++', 'the', 'child', 'safe', 'at', 'home', 'i++']"
ADMINISTRATIVE  PROGRAM OFFICE,"Assist to ensure
provisions of the bureau
of active aging","['assist', 'to', 'ensure', 'i++', 'provisions', 'of', 'the', 'staff', '-staff', 'bureau', 'i++', 'of', 'active', 'aging', 'i++']"
MECHANICAL ENGINEER,"Serves as a whole to
continue to operate
movable bridge spans","['serves', 'as', 'a', 'design', 'i++', 'lead', 'on', 'selected', 'projects', 'i++', 'i--', '-projects', '-selected', '-on', '-lead', 'i--', '-design', 'whole', 'to', 'i++', 'continue', 'to', 'operate', 'i++', 'and', 'maintain', 'an', '-an', '-maintain', '-and', 'movable', 'bridge', 'spans', 'i++']"
MECHANICAL ENGINEER,,"['the', 'real', 'estate', 'arm', 'i++', 'of', 'the', 'cities', 'capital', 'i++', 'procurement', 'process', 'i++']"
MECHANICAL ENGINEER,"General knowledge
of the basic design plan
for major projects","['general', 'knowledge', 'i++', 'of', 'the', 'mechanical', '-mechanical', 'highest', 'quality', 'i++', 'drinking', 'water', '-water', '-drinking', 'i--', '-quality', '-highest', 'section', 'chief', 'or', '-or', '-chief', '-section', 'basic', 'design', 'plan', 'i++', 'for', 'major', 'projects', 'i++']"
MECHANICAL ENGINEER,,"['thorough', 'knowledge', 'of', 'i++', 'auto', 'cad', 'microsoft', '-microsoft', '-cad', '-auto', 'mechanical', 'engineers', 'i++', 'i--', '-engineers', '-mechanical', 'the', 'basic', 'design', 'plan', 'for', 'i++', 'major', 'projects', '-projects', '-major', 'i--', '-for', '-plan', '-design', '-basic', 'highest', 'priority', 'i++', 'for', 'the', 'agency', 'i++']"
MECHANICAL ENGINEER,,"['the', 'design', 'and', '-and', 'phase', 'with', 'i++', 'the', 'provisions', 'of', 'law', 'rule', 'i++', 'and', 'regulation', 'i++']"
MECHANICAL ENGINEER,"Thorough knowledge of
engineering design and
implementation","['thorough', 'knowledge', 'of', 'i++', 'industry', 'standards', 'for', '-for', '-standards', '-industry', 'engineering', 'design', 'and', 'i++', 'implementation', 'i++']"
